user_id,chapter,started,finished,progress_pct
U00300,第4章,1,1,100
U00300,第5章,1,0,47
U00300,第6章,1,0,0
U00300,第7章,1,0,0
U00300,第8章,1,0,0
U00300,第9章,1,0,0
U00300,第10章,1,1,100
U00301,第1章,0,0,0
U00301,第2章,1,0,0
U00301,第3章,1,0,0
U00301,第4章,1,0,0
U00301,第5章,1,0,0
U00301,第6章,1,0,0
U00301,第7章,1,0,0
U00301,第8章,1,0,0
U00301,第9章,1,0,0
U00301,第10章,1,0,43
U00302,第1章,0,1,100
U00302,第2章,0,0,71
U00302,第3章,0,0,0
U00302,第4章,1,0,0
U00302,第5章,1,0,0
U00302,第6章,1,0,0
U00302,第7章,1,0,0
U00302,第8章,1,0,0
U00302,第9章,1,0,0
U00302,第10章,1,1,100
U00303,第1章,1,0,0
U00303,第2章,1,0,0
U00303,第3章,1,0,0
U00303,第4章,1,0,0
U00303,第5章,1,0,0
U00303,第6章,1,0,0
U00303,第7章,1,0,0
U00303,第8章,1,0,0
U00303,第9章,1,0,0
U00303,第10章,1,0,46
U00304,第1章,1,0,0
U00304,第2章,1,0,0
U00304,第3章,1,0,0
U00304,第4章,1,0,0
U00304,第5章,1,0,0
U00304,第6章,1,0,0
U00304,第7章,1,0,0
U00304,第8章,1,0,0
U00304,第9章,1,0,0
U00304,第10章,1,0,96
U00305,第1章,0,1,100
U00305,第2章,0,1,100
U00305,第3章,1,1,100
U00305,第4章,1,1,100
U00305,第5章,1,1,100
U00305,第6章,1,1,100
U00305,第7章,1,0,18
U00305,第8章,1,0,0
U00305,第9章,1,0,0
U00305,第10章,1,1,100
U00306,第1章,0,1,100
U00306,第2章,0,1,100
U00306,第3章,0,0,25
U00306,第4章,1,0,0
U00306,第5章,1,0,0
U00306,第6章,1,0,0
U00306,第7章,1,0,0
U00306,第8章,1,0,0
U00306,第9章,1,0,0
U00306,第10章,1,1,100
U00307,第1章,0,1,100
U00307,第2章,1,1,100
U00307,第3章,1,0,77
U00307,第4章,1,0,0
U00307,第5章,1,0,0
U00307,第6章,1,0,0
U00307,第7章,1,0,0
U00307,第8章,1,0,0
U00307,第9章,1,0,0
U00307,第10章,1,1,100
U00308,第1章,1,1,100
U00308,第2章,1,1,100
U00308,第3章,1,1,100
U00308,第4章,1,1,100
U00308,第5章,1,0,65
U00308,第6章,1,0,0
U00308,第7章,1,0,0
U00308,第8章,1,0,0
U00308,第9章,1,0,0
U00308,第10章,1,1,100
U00309,第1章,1,1,100
U00309,第2章,1,1,100
U00309,第3章,1,0,51
U00309,第4章,1,0,0
U00309,第5章,1,0,0
U00309,第6章,1,0,0
U00309,第7章,1,0,0
U00309,第8章,1,0,0
U00309,第9章,1,0,0
U00309,第10章,1,1,100
U00310,第1章,0,1,100
U00310,第2章,0,1,100
U00310,第3章,1,1,100
U00310,第4章,1,1,100
U00310,第5章,1,0,64
U00310,第6章,1,0,0
U00310,第7章,1,0,0
U00310,第8章,1,0,0
U00310,第9章,1,0,0
U00310,第10章,1,1,100
U00311,第1章,0,1,100
U00311,第2章,0,0,5
U00311,第3章,0,0,0
U00311,第4章,1,0,0
U00311,第5章,1,0,0
U00311,第6章,1,0,0
U00311,第7章,1,0,0
U00311,第8章,1,0,0
U00311,第9章,1,0,0
U00311,第10章,1,1,100
U00312,第1章,0,1,100
U00312,第2章,0,1,100
U00312,第3章,1,1,100
U00312,第4章,1,0,5
U00312,第5章,1,0,0
U00312,第6章,1,0,0
U00312,第7章,1,0,0
U00312,第8章,1,0,0
U00312,第9章,1,0,0
U00312,第10章,1,1,100
U00313,第1章,0,1,100
U00313,第2章,1,0,4
U00313,第3章,1,0,0
U00313,第4章,1,0,0
U00313,第5章,1,0,0
U00313,第6章,1,0,0
U00313,第7章,1,0,0
U00313,第8章,1,0,0
U00313,第9章,1,0,0
U00313,第10章,1,1,100
U00314,第1章,0,1,100
U00314,第2章,1,1,100
U00314,第3章,1,1,100
U00314,第4章,1,1,100
U00314,第5章,1,1,100
U00314,第6章,1,1,100
U00314,第7章,1,1,100
U00314,第8章,1,0,17
U00314,第9章,1,0,0
U00314,第10章,1,1,100
U00315,第1章,1,1,100
U00315,第2章,1,1,100
U00315,第3章,1,1,100
U00315,第4章,1,1,100
U00315,第5章,1,1,100
U00315,第6章,1,1,100
U00315,第7章,1,0,91
U00315,第8章,1,0,0
U00315,第9章,1,0,0
U00315,第10章,1,1,100
U00316,第1章,1,1,100
U00316,第2章,1,1,100
U00316,第3章,1,1,100
U00316,第4章,1,1,100
U00316,第5章,1,1,100
U00316,第6章,1,1,100
U00316,第7章,1,1,100
U00316,第8章,1,0,42
U00316,第9章,1,0,0
U00316,第10章,1,1,100
U00317,第1章,1,1,100
U00317,第2章,1,1,100
U00317,第3章,1,1,100
U00317,第4章,1,1,100
U00317,第5章,1,1,100
U00317,第6章,1,1,100
U00317,第7章,1,0,60
U00317,第8章,1,0,0
U00317,第9章,1,0,0
U00317,第10章,1,1,100
U00318,第1章,1,1,100
U00318,第2章,1,1,100
U00318,第3章,1,1,100
U00318,第4章,1,0,66
U00318,第5章,1,0,0
U00318,第6章,1,0,0
U00318,第7章,1,0,0
U00318,第8章,1,0,0
U00318,第9章,1,0,0
U00318,第10章,1,1,100
U00319,第1章,0,0,0
U00319,第2章,0,0,0
U00319,第3章,1,0,0
U00319,第4章,1,0,0
U00319,第5章,1,0,0
U00319,第6章,1,0,0
U00319,第7章,1,0,0
U00319,第8章,1,0,0
U00319,第9章,1,0,0
U00319,第10章,1,0,58
U00320,第1章,0,1,100
U00320,第2章,0,0,19
U00320,第3章,1,0,0
U00320,第4章,1,0,0
U00320,第5章,1,0,0
U00320,第6章,1,0,0
U00320,第7章,1,0,0
U00320,第8章,1,0,0
U00320,第9章,1,0,0
U00320,第10章,1,1,100
U00321,第1章,0,0,77
U00321,第2章,0,0,0
U00321,第3章,0,0,0
U00321,第4章,1,0,0
U00321,第5章,1,0,0
U00321,第6章,1,0,0
U00321,第7章,1,0,0
U00321,第8章,1,0,0
U00321,第9章,1,0,0
U00321,第10章,1,1,100
U00322,第1章,1,0,65
U00322,第2章,1,0,0
U00322,第3章,1,0,0
U00322,第4章,1,0,0
U00322,第5章,1,0,0
U00322,第6章,1,0,0
U00322,第7章,1,0,0
U00322,第8章,1,0,0
U00322,第9章,1,0,0
U00322,第10章,1,1,100
U00323,第1章,0,1,100
U00323,第2章,0,1,100
U00323,第3章,1,1,100
U00323,第4章,1,1,100
U00323,第5章,1,0,17
U00323,第6章,1,0,0
U00323,第7章,1,0,0
U00323,第8章,1,0,0
U00323,第9章,1,0,0
U00323,第10章,1,1,100
U00324,第1章,0,1,100
U00324,第2章,1,1,100
U00324,第3章,1,1,100
U00324,第4章,1,1,100
U00324,第5章,1,1,100
U00324,第6章,1,1,100
U00324,第7章,1,0,41
U00324,第8章,1,0,0
U00324,第9章,1,0,0
U00324,第10章,1,1,100
U00325,第1章,0,0,0
U00325,第2章,1,0,0
U00325,第3章,1,0,0
U00325,第4章,1,0,0
U00325,第5章,1,0,0
U00325,第6章,1,0,0
U00325,第7章,1,0,0
U00325,第8章,1,0,0
U00325,第9章,1,0,0
U00325,第10章,1,0,78
U00326,第1章,0,1,100
U00326,第2章,0,1,100
U00326,第3章,0,1,100
U00326,第4章,1,0,40
U00326,第5章,1,0,0
U00326,第6章,1,0,0
U00326,第7章,1,0,0
U00326,第8章,1,0,0
U00326,第9章,1,0,0
U00326,第10章,1,1,100
U00327,第1章,0,1,100
U00327,第2章,0,1,100
U00327,第3章,0,0,20
U00327,第4章,1,0,0
U00327,第5章,1,0,0
U00327,第6章,1,0,0
U00327,第7章,1,0,0
U00327,第8章,1,0,0
U00327,第9章,1,0,0
U00327,第10章,1,1,100
U00328,第1章,0,1,100
U00328,第2章,1,1,100
U00328,第3章,1,1,100
U00328,第4章,1,1,100
U00328,第5章,1,1,100
U00328,第6章,1,1,100
U00328,第7章,1,1,100
U00328,第8章,1,0,50
U00328,第9章,1,0,0
U00328,第10章,1,1,100
U00329,第1章,0,1,100
U00329,第2章,1,1,100
U00329,第3章,1,0,78
U00329,第4章,1,0,0
U00329,第5章,1,0,0
U00329,第6章,1,0,0
U00329,第7章,1,0,0
U00329,第8章,1,0,0
U00329,第9章,1,0,0
U00329,第10章,1,1,100
U00330,第1章,0,1,100
U00330,第2章,0,1,100
U00330,第3章,0,0,94
U00330,第4章,1,0,0
U00330,第5章,1,0,0
U00330,第6章,1,0,0
U00330,第7章,1,0,0
U00330,第8章,1,0,0
U00330,第9章,1,0,0
U00330,第10章,1,1,100
U00331,第1章,0,0,38
U00331,第2章,1,0,0
U00331,第3章,1,0,0
U00331,第4章,1,0,0
U00331,第5章,1,0,0
U00331,第6章,1,0,0
U00331,第7章,1,0,0
U00331,第8章,1,0,0
U00331,第9章,1,0,0
U00331,第10章,1,1,100
U00332,第1章,0,1,100
U00332,第2章,1,0,75
U00332,第3章,1,0,0
U00332,第4章,1,0,0
U00332,第5章,1,0,0
U00332,第6章,1,0,0
U00332,第7章,1,0,0
U00332,第8章,1,0,0
U00332,第9章,1,0,0
U00332,第10章,1,1,100
U00333,第1章,1,1,100
U00333,第2章,1,0,43
U00333,第3章,1,0,0
U00333,第4章,1,0,0
U00333,第5章,1,0,0
U00333,第6章,1,0,0
U00333,第7章,1,0,0
U00333,第8章,1,0,0
U00333,第9章,1,0,0
U00333,第10章,1,1,100
U00334,第1章,0,1,100
U00334,第2章,0,1,100
U00334,第3章,0,1,100
U00334,第4章,1,1,100
U00334,第5章,1,1,100
U00334,第6章,1,0,64
U00334,第7章,1,0,0
U00334,第8章,1,0,0
U00334,第9章,1,0,0
U00334,第10章,1,1,100
U00335,第1章,0,1,100
U00335,第2章,1,1,100
U00335,第3章,1,1,100
U00335,第4章,1,0,65
U00335,第5章,1,0,0
U00335,第6章,1,0,0
U00335,第7章,1,0,0
U00335,第8章,1,0,0
U00335,第9章,1,0,0
U00335,第10章,1,1,100
U00336,第1章,0,1,100
U00336,第2章,1,1,100
U00336,第3章,1,1,100
U00336,第4章,1,1,100
U00336,第5章,1,1,100
U00336,第6章,1,1,100
U00336,第7章,1,1,100
U00336,第8章,1,1,100
U00336,第9章,1,0,68
U00336,第10章,1,1,100
U00337,第1章,0,0,0
U00337,第2章,0,0,0
U00337,第3章,0,0,0
U00337,第4章,1,0,0
U00337,第5章,1,0,0
U00337,第6章,1,0,0
U00337,第7章,1,0,0
U00337,第8章,1,0,0
U00337,第9章,1,0,0
U00337,第10章,1,0,62
U00338,第1章,0,0,0
U00338,第2章,0,0,0
U00338,第3章,0,0,0
U00338,第4章,1,0,0
U00338,第5章,1,0,0
U00338,第6章,1,0,0
U00338,第7章,1,0,0
U00338,第8章,1,0,0
U00338,第9章,1,0,0
U00338,第10章,1,0,90
U00339,第1章,0,0,72
U00339,第2章,0,0,0
U00339,第3章,0,0,0
U00339,第4章,1,0,0
U00339,第5章,1,0,0
U00339,第6章,1,0,0
U00339,第7章,1,0,0
U00339,第8章,1,0,0
U00339,第9章,1,0,0
U00339,第10章,1,1,100
U00340,第1章,1,1,100
U00340,第2章,1,1,100
U00340,第3章,1,1,100
U00340,第4章,1,1,100
U00340,第5章,1,1,100
U00340,第6章,1,1,100
U00340,第7章,1,1,100
U00340,第8章,1,0,38
U00340,第9章,1,0,0
U00340,第10章,1,1,100
U00341,第1章,1,1,100
U00341,第2章,1,1,100
U00341,第3章,1,1,100
U00341,第4章,1,1,100
U00341,第5章,1,1,100
U00341,第6章,1,0,60
U00341,第7章,1,0,0
U00341,第8章,1,0,0
U00341,第9章,1,0,0
U00341,第10章,1,1,100
U00342,第1章,0,1,100
U00342,第2章,1,1,100
U00342,第3章,1,1,100
U00342,第4章,1,1,100
U00342,第5章,1,0,2
U00342,第6章,1,0,0
U00342,第7章,1,0,0
U00342,第8章,1,0,0
U00342,第9章,1,0,0
U00342,第10章,1,1,100
U00343,第1章,0,1,100
U00343,第2章,1,1,100
U00343,第3章,1,1,100
U00343,第4章,1,1,100
U00343,第5章,1,1,100
U00343,第6章,1,0,47
U00343,第7章,1,0,0
U00343,第8章,1,0,0
U00343,第9章,1,0,0
U00343,第10章,1,1,100
U00344,第1章,1,1,100
U00344,第2章,1,1,100
U00344,第3章,1,1,100
U00344,第4章,1,0,42
U00344,第5章,1,0,0
U00344,第6章,1,0,0
U00344,第7章,1,0,0
U00344,第8章,1,0,0
U00344,第9章,1,0,0
U00344,第10章,1,1,100
U00345,第1章,0,1,100
U00345,第2章,1,1,100
U00345,第3章,1,1,100
U00345,第4章,1,1,100
U00345,第5章,1,1,100
U00345,第6章,1,1,100
U00345,第7章,1,1,100
U00345,第8章,1,1,100
U00345,第9章,1,0,86
U00345,第10章,1,1,100
U00346,第1章,0,1,100
U00346,第2章,0,0,14
U00346,第3章,0,0,0
U00346,第4章,1,0,0
U00346,第5章,1,0,0
U00346,第6章,1,0,0
U00346,第7章,1,0,0
U00346,第8章,1,0,0
U00346,第9章,1,0,0
U00346,第10章,1,1,100
U00347,第1章,0,0,0
U00347,第2章,0,0,0
U00347,第3章,0,0,0
U00347,第4章,1,0,0
U00347,第5章,1,0,0
U00347,第6章,1,0,0
U00347,第7章,1,0,0
U00347,第8章,1,0,0
U00347,第9章,1,0,0
U00347,第10章,1,0,53
U00348,第1章,1,1,100
U00348,第2章,1,0,74
U00348,第3章,1,0,0
U00348,第4章,1,0,0
U00348,第5章,1,0,0
U00348,第6章,1,0,0
U00348,第7章,1,0,0
U00348,第8章,1,0,0
U00348,第9章,1,0,0
U00348,第10章,1,1,100
U00349,第1章,0,1,100
U00349,第2章,0,1,100
U00349,第3章,0,1,100
U00349,第4章,1,1,100
U00349,第5章,1,1,100
U00349,第6章,1,1,100
U00349,第7章,1,1,100
U00349,第8章,1,0,39
U00349,第9章,1,0,0
U00349,第10章,1,1,100
U00350,第1章,1,0,0
U00350,第2章,1,0,0
U00350,第3章,1,0,0
U00350,第4章,1,0,0
U00350,第5章,1,0,0
U00350,第6章,1,0,0
U00350,第7章,1,0,0
U00350,第8章,1,0,0
U00350,第9章,1,0,0
U00350,第10章,1,0,92
U00351,第1章,1,0,0
U00351,第2章,1,0,0
U00351,第3章,1,0,0
U00351,第4章,1,0,0
U00351,第5章,1,0,0
U00351,第6章,1,0,0
U00351,第7章,1,0,0
U00351,第8章,1,0,0
U00351,第9章,1,0,0
U00351,第10章,1,0,88
U00352,第1章,0,1,100
U00352,第2章,0,1,100
U00352,第3章,0,1,100
U00352,第4章,1,1,100
U00352,第5章,1,1,100
U00352,第6章,1,1,100
U00352,第7章,1,1,100
U00352,第8章,1,1,100
U00352,第9章,1,0,80
U00352,第10章,1,1,100
U00353,第1章,0,1,100
U00353,第2章,1,1,100
U00353,第3章,1,1,100
U00353,第4章,1,0,3
U00353,第5章,1,0,0
U00353,第6章,1,0,0
U00353,第7章,1,0,0
U00353,第8章,1,0,0
U00353,第9章,1,0,0
U00353,第10章,1,1,100
U00354,第1章,0,1,100
U00354,第2章,0,0,76
U00354,第3章,1,0,0
U00354,第4章,1,0,0
U00354,第5章,1,0,0
U00354,第6章,1,0,0
U00354,第7章,1,0,0
U00354,第8章,1,0,0
U00354,第9章,1,0,0
U00354,第10章,1,1,100
U00355,第1章,1,1,100
U00355,第2章,1,1,100
U00355,第3章,1,0,60
U00355,第4章,1,0,0
U00355,第5章,1,0,0
U00355,第6章,1,0,0
U00355,第7章,1,0,0
U00355,第8章,1,0,0
U00355,第9章,1,0,0
U00355,第10章,1,1,100
U00356,第1章,0,1,100
U00356,第2章,0,1,100
U00356,第3章,0,1,100
U00356,第4章,1,0,33
U00356,第5章,1,0,0
U00356,第6章,1,0,0
U00356,第7章,1,0,0
U00356,第8章,1,0,0
U00356,第9章,1,0,0
U00356,第10章,1,1,100
U00357,第1章,0,1,100
U00357,第2章,0,1,100
U00357,第3章,0,1,100
U00357,第4章,1,1,100
U00357,第5章,1,1,100
U00357,第6章,1,0,83
U00357,第7章,1,0,0
U00357,第8章,1,0,0
U00357,第9章,1,0,0
U00357,第10章,1,1,100
U00358,第1章,0,1,100
U00358,第2章,0,0,100
U00358,第3章,1,0,0
U00358,第4章,1,0,0
U00358,第5章,1,0,0
U00358,第6章,1,0,0
U00358,第7章,1,0,0
U00358,第8章,1,0,0
U00358,第9章,1,0,0
U00358,第10章,1,1,100
U00359,第1章,0,1,100
U00359,第2章,0,1,100
U00359,第3章,1,1,100
U00359,第4章,1,1,100
U00359,第5章,1,1,100
U00359,第6章,1,1,100
U00359,第7章,1,1,100
U00359,第8章,1,1,100
U00359,第9章,1,0,99
U00359,第10章,1,1,100
U00360,第1章,0,1,100
U00360,第2章,1,0,74
U00360,第3章,1,0,0
U00360,第4章,1,0,0
U00360,第5章,1,0,0
U00360,第6章,1,0,0
U00360,第7章,1,0,0
U00360,第8章,1,0,0
U00360,第9章,1,0,0
U00360,第10章,1,1,100
U00361,第1章,1,1,100
U00361,第2章,1,1,100
U00361,第3章,1,1,100
U00361,第4章,1,1,100
U00361,第5章,1,0,73
U00361,第6章,1,0,0
U00361,第7章,1,0,0
U00361,第8章,1,0,0
U00361,第9章,1,0,0
U00361,第10章,1,1,100
U00362,第1章,0,1,100
U00362,第2章,0,1,100
U00362,第3章,0,1,100
U00362,第4章,1,0,29
U00362,第5章,1,0,0
U00362,第6章,1,0,0
U00362,第7章,1,0,0
U00362,第8章,1,0,0
U00362,第9章,1,0,0
U00362,第10章,1,1,100
U00363,第1章,1,1,100
U00363,第2章,1,1,100
U00363,第3章,1,1,100
U00363,第4章,1,1,100
U00363,第5章,1,1,100
U00363,第6章,1,1,100
U00363,第7章,1,0,92
U00363,第8章,1,0,0
U00363,第9章,1,0,0
U00363,第10章,1,1,100
U00364,第1章,0,1,100
U00364,第2章,0,1,100
U00364,第3章,0,1,100
U00364,第4章,1,1,100
U00364,第5章,1,0,6
U00364,第6章,1,0,0
U00364,第7章,1,0,0
U00364,第8章,1,0,0
U00364,第9章,1,0,0
U00364,第10章,1,1,100
U00365,第1章,0,1,100
U00365,第2章,1,1,100
U00365,第3章,1,1,100
U00365,第4章,1,1,100
U00365,第5章,1,0,74
U00365,第6章,1,0,0
U00365,第7章,1,0,0
U00365,第8章,1,0,0
U00365,第9章,1,0,0
U00365,第10章,1,1,100
U00366,第1章,0,1,100
U00366,第2章,1,1,100
U00366,第3章,1,1,100
U00366,第4章,1,1,100
U00366,第5章,1,1,100
U00366,第6章,1,1,100
U00366,第7章,1,1,100
U00366,第8章,1,0,61
U00366,第9章,1,0,0
U00366,第10章,1,1,100
U00367,第1章,0,1,100
U00367,第2章,1,0,21
U00367,第3章,1,0,0
U00367,第4章,1,0,0
U00367,第5章,1,0,0
U00367,第6章,1,0,0
U00367,第7章,1,0,0
U00367,第8章,1,0,0
U00367,第9章,1,0,0
U00367,第10章,1,1,100
U00368,第1章,0,0,0
U00368,第2章,0,0,0
U00368,第3章,0,0,0
U00368,第4章,1,0,0
U00368,第5章,1,0,0
U00368,第6章,1,0,0
U00368,第7章,1,0,0
U00368,第8章,1,0,0
U00368,第9章,1,0,0
U00368,第10章,1,0,67
U00369,第1章,0,1,100
U00369,第2章,0,1,100
U00369,第3章,0,1,100
U00369,第4章,1,1,100
U00369,第5章,1,1,100
U00369,第6章,1,0,80
U00369,第7章,1,0,0
U00369,第8章,1,0,0
U00369,第9章,1,0,0
U00369,第10章,1,1,100
U00370,第1章,0,1,100
U00370,第2章,0,1,100
U00370,第3章,0,1,100
U00370,第4章,1,1,100
U00370,第5章,1,1,100
U00370,第6章,1,0,92
U00370,第7章,1,0,0
U00370,第8章,1,0,0
U00370,第9章,1,0,0
U00370,第10章,1,1,100
U00371,第1章,0,1,100
U00371,第2章,0,1,100
U00371,第3章,0,1,100
U00371,第4章,1,0,79
U00371,第5章,1,0,0
U00371,第6章,1,0,0
U00371,第7章,1,0,0
U00371,第8章,1,0,0
U00371,第9章,1,0,0
U00371,第10章,1,1,100
U00372,第1章,0,1,100
U00372,第2章,1,1,100
U00372,第3章,1,1,100
U00372,第4章,1,0,99
U00372,第5章,1,0,0
U00372,第6章,1,0,0
U00372,第7章,1,0,0
U00372,第8章,1,0,0
U00372,第9章,1,0,0
U00372,第10章,1,1,100
U00373,第1章,0,1,100
U00373,第2章,0,1,100
U00373,第3章,0,1,100
U00373,第4章,1,1,100
U00373,第5章,1,1,100
U00373,第6章,1,1,100
U00373,第7章,1,1,100
U00373,第8章,1,1,100
U00373,第9章,1,0,48
U00373,第10章,1,1,100
U00374,第1章,0,0,18
U00374,第2章,0,0,0
U00374,第3章,0,0,0
U00374,第4章,1,0,0
U00374,第5章,1,0,0
U00374,第6章,1,0,0
U00374,第7章,1,0,0
U00374,第8章,1,0,0
U00374,第9章,1,0,0
U00374,第10章,1,1,100
U00375,第1章,1,1,100
U00375,第2章,1,1,100
U00375,第3章,1,1,100
U00375,第4章,1,0,87
U00375,第5章,1,0,0
U00375,第6章,1,0,0
U00375,第7章,1,0,0
U00375,第8章,1,0,0
U00375,第9章,1,0,0
U00375,第10章,1,1,100
U00376,第1章,0,1,100
U00376,第2章,0,0,31
U00376,第3章,0,0,0
U00376,第4章,1,0,0
U00376,第5章,1,0,0
U00376,第6章,1,0,0
U00376,第7章,1,0,0
U00376,第8章,1,0,0
U00376,第9章,1,0,0
U00376,第10章,1,1,100
U00377,第1章,0,1,100
U00377,第2章,1,1,100
U00377,第3章,1,0,4
U00377,第4章,1,0,0
U00377,第5章,1,0,0
U00377,第6章,1,0,0
U00377,第7章,1,0,0
U00377,第8章,1,0,0
U00377,第9章,1,0,0
U00377,第10章,1,1,100
U00378,第1章,0,1,100
U00378,第2章,0,1,100
U00378,第3章,1,1,100
U00378,第4章,1,1,100
U00378,第5章,1,0,73
U00378,第6章,1,0,0
U00378,第7章,1,0,0
U00378,第8章,1,0,0
U00378,第9章,1,0,0
U00378,第10章,1,1,100
U00379,第1章,0,1,100
U00379,第2章,0,1,100
U00379,第3章,0,1,100
U00379,第4章,1,1,100
U00379,第5章,1,0,89
U00379,第6章,1,0,0
U00379,第7章,1,0,0
U00379,第8章,1,0,0
U00379,第9章,1,0,0
U00379,第10章,1,1,100
U00380,第1章,0,1,100
U00380,第2章,0,1,100
U00380,第3章,0,0,14
U00380,第4章,1,0,0
U00380,第5章,1,0,0
U00380,第6章,1,0,0
U00380,第7章,1,0,0
U00380,第8章,1,0,0
U00380,第9章,1,0,0
U00380,第10章,1,1,100
U00381,第1章,0,1,100
U00381,第2章,1,1,100
U00381,第3章,1,1,100
U00381,第4章,1,1,100
U00381,第5章,1,1,100
U00381,第6章,1,1,100
U00381,第7章,1,0,24
U00381,第8章,1,0,0
U00381,第9章,1,0,0
U00381,第10章,1,1,100
U00382,第1章,0,1,100
U00382,第2章,0,1,100
U00382,第3章,1,1,100
U00382,第4章,1,1,100
U00382,第5章,1,1,100
U00382,第6章,1,0,2
U00382,第7章,1,0,0
U00382,第8章,1,0,0
U00382,第9章,1,0,0
U00382,第10章,1,1,100
U00383,第1章,0,0,56
U00383,第2章,0,0,0
U00383,第3章,0,0,0
U00383,第4章,1,0,0
U00383,第5章,1,0,0
U00383,第6章,1,0,0
U00383,第7章,1,0,0
U00383,第8章,1,0,0
U00383,第9章,1,0,0
U00383,第10章,1,1,100
U00384,第1章,1,1,100
U00384,第2章,1,1,100
U00384,第3章,1,1,100
U00384,第4章,1,1,100
U00384,第5章,1,1,100
U00384,第6章,1,1,100
U00384,第7章,1,0,40
U00384,第8章,1,0,0
U00384,第9章,1,0,0
U00384,第10章,1,1,100
U00385,第1章,0,1,100
U00385,第2章,1,1,100
U00385,第3章,1,1,100
U00385,第4章,1,1,100
U00385,第5章,1,1,100
U00385,第6章,1,1,100
U00385,第7章,1,0,53
U00385,第8章,1,0,0
U00385,第9章,1,0,0
U00385,第10章,1,1,100
U00386,第1章,0,0,19
U00386,第2章,1,0,0
U00386,第3章,1,0,0
U00386,第4章,1,0,0
U00386,第5章,1,0,0
U00386,第6章,1,0,0
U00386,第7章,1,0,0
U00386,第8章,1,0,0
U00386,第9章,1,0,0
U00386,第10章,1,1,100
U00387,第1章,1,1,100
U00387,第2章,1,1,100
U00387,第3章,1,1,100
U00387,第4章,1,1,100
U00387,第5章,1,1,100
U00387,第6章,1,0,52
U00387,第7章,1,0,0
U00387,第8章,1,0,0
U00387,第9章,1,0,0
U00387,第10章,1,1,100
U00388,第1章,0,1,100
U00388,第2章,0,0,88
U00388,第3章,1,0,0
U00388,第4章,1,0,0
U00388,第5章,1,0,0
U00388,第6章,1,0,0
U00388,第7章,1,0,0
U00388,第8章,1,0,0
U00388,第9章,1,0,0
U00388,第10章,1,1,100
U00389,第1章,1,1,100
U00389,第2章,1,1,100
U00389,第3章,1,1,100
U00389,第4章,1,0,26
U00389,第5章,1,0,0
U00389,第6章,1,0,0
U00389,第7章,1,0,0
U00389,第8章,1,0,0
U00389,第9章,1,0,0
U00389,第10章,1,1,100
U00390,第1章,0,1,100
U00390,第2章,0,1,100
U00390,第3章,1,1,100
U00390,第4章,1,1,100
U00390,第5章,1,1,100
U00390,第6章,1,1,100
U00390,第7章,1,1,100
U00390,第8章,1,0,52
U00390,第9章,1,0,0
U00390,第10章,1,1,100
U00391,第1章,0,0,64
U00391,第2章,0,0,0
U00391,第3章,0,0,0
U00391,第4章,1,0,0
U00391,第5章,1,0,0
U00391,第6章,1,0,0
U00391,第7章,1,0,0
U00391,第8章,1,0,0
U00391,第9章,1,0,0
U00391,第10章,1,1,100
U00392,第1章,1,1,100
U00392,第2章,1,1,100
U00392,第3章,1,0,99
U00392,第4章,1,0,0
U00392,第5章,1,0,0
U00392,第6章,1,0,0
U00392,第7章,1,0,0
U00392,第8章,1,0,0
U00392,第9章,1,0,0
U00392,第10章,1,1,100
U00393,第1章,1,1,100
U00393,第2章,1,1,100
U00393,第3章,1,0,78
U00393,第4章,1,0,0
U00393,第5章,1,0,0
U00393,第6章,1,0,0
U00393,第7章,1,0,0
U00393,第8章,1,0,0
U00393,第9章,1,0,0
U00393,第10章,1,1,100
U00394,第1章,0,1,100
U00394,第2章,1,1,100
U00394,第3章,1,1,100
U00394,第4章,1,1,100
U00394,第5章,1,1,100
U00394,第6章,1,0,60
U00394,第7章,1,0,0
U00394,第8章,1,0,0
U00394,第9章,1,0,0
U00394,第10章,1,1,100
U00395,第1章,0,1,100
U00395,第2章,1,1,100
U00395,第3章,1,1,100
U00395,第4章,1,1,100
U00395,第5章,1,1,100
U00395,第6章,1,1,100
U00395,第7章,1,0,94
U00395,第8章,1,0,0
U00395,第9章,1,0,0
U00395,第10章,1,1,100
U00396,第1章,0,1,100
U00396,第2章,0,1,100
U00396,第3章,0,1,100
U00396,第4章,1,1,100
U00396,第5章,1,1,100
U00396,第6章,1,1,100
U00396,第7章,1,1,100
U00396,第8章,1,0,93
U00396,第9章,1,0,0
U00396,第10章,1,1,100
U00397,第1章,1,1,100
U00397,第2章,1,1,100
U00397,第3章,1,1,100
U00397,第4章,1,0,7
U00397,第5章,1,0,0
U00397,第6章,1,0,0
U00397,第7章,1,0,0
U00397,第8章,1,0,0
U00397,第9章,1,0,0
U00397,第10章,1,1,100
U00398,第1章,0,1,100
U00398,第2章,0,1,100
U00398,第3章,1,1,100
U00398,第4章,1,1,100
U00398,第5章,1,0,90
U00398,第6章,1,0,0
U00398,第7章,1,0,0
U00398,第8章,1,0,0
U00398,第9章,1,0,0
U00398,第10章,1,1,100
U00399,第1章,1,1,100
U00399,第2章,1,1,100
U00399,第3章,1,1,100
U00399,第4章,1,1,100
U00399,第5章,1,1,100
U00399,第6章,1,0,17
U00399,第7章,1,0,0
U00399,第8章,1,0,0
U00399,第9章,1,0,0
U00399,第10章,1,1,100
U00400,第1章,0,1,100
